Year,S&P Composite,Dividend,Earnings,CPI,Long Interest Rate,Real Price,Real Dividend,Real Earnings,Cyclically Adjusted PE Ratio
1944-02-29,11.77,0.616667,0.933333,17.4,2.4708333333333,172.67503189655,9.0469833385345,13.692719247672,10.947918887725
1944-01-31,11.85,0.613333,0.936667,17.4,2.48,173.84869396552,8.9980709718103,13.741631614397,11.052412763977
1943-12-31,11.48,0.61,0.94,17.4,2.4791666666667,168.42050689655,8.9491732758621,13.790529310345,10.737360316041
1943-11-30,11.33,0.606667,0.986667,17.4,2.4783333333333,166.21989051724,8.9002755799138,14.4751704075,10.631033673001
1943-10-31,11.88,0.603333,1.03333,17.4,2.4775,174.28881724138,8.8513632131897,15.159752821552,11.187335503326
1943-09-30,11.99,0.6,1.08,17.4,2.4766666666667,175.90260258621,8.8024655172414,15.844437931034,11.33628193961
1943-08-31,11.74,0.596667,1.08667,17.3,2.4758333333333,173.23048612717,8.8041664792197,16.034443982948,11.210545904159
1943-07-31,12.35,0.593333,1.09333,17.4,2.475,181.18408189655,8.704655454569,16.039999373276,11.774213341782
1943-06-30,12.1,0.59,1.1,17.5,2.4741666666667,176.50200857143,8.6062962857143,16.045637142857,11.516744786451
1943-05-31,11.89,0.59,1.09,17.5,2.4733333333333,173.43875057143,8.6062962857143,15.899767714286,11.362215800614
1943-04-30,11.44,0.59,1.08,17.4,2.4725,167.83367586207,8.6557577586207,15.844437931034,11.03922714294
1943-03-31,11.07,0.59,1.07,17.2,2.4716666666667,164.2939247093,8.7564061046512,15.880261918605,10.850541744037
1943-02-28,10.69,0.59,1.05667,16.9,2.4708333333333,161.47055236686,8.9118452662722,15.960812775444,10.708982995221
1943-01-31,10.09,0.59,1.04333,16.9,2.47,152.40765887574,8.9118452662722,15.759314443491,10.150534220432
1942-12-31,9.52,0.59,1.03,16.9,2.4691666666667,143.79791005917,8.9118452662722,15.557967159763,9.6175141032832
1942-11-30,9.47,0.6,1.0,16.8,2.4683333333333,143.89411339286,9.1168392857143,15.194732142857,9.6613341521717
1942-10-31,9.32,0.61,0.97,16.7,2.4675,142.46289700599,9.3242883233533,14.827147005988,9.599176749353
1942-09-30,8.68,0.62,0.94,16.5,2.4666666666667,134.28828,9.59202,14.54274,9.0778298393715
1942-08-31,8.59,0.633333,0.953333,16.5,2.4658333333333,132.89589,9.798294843,14.749014843,9.0128230475643
1942-07-31,8.64,0.646667,0.966667,16.4,2.465,134.48449756098,10.06558872503,15.046496042104,9.1504889009947
1942-06-30,8.33,0.66,0.98,16.3,2.4641666666667,130.45469907975,10.336146625767,15.347611656442,8.9054569285181
1942-05-31,7.93,0.67,1.0,16.3,2.4633333333333,124.19036779141,10.492754907975,15.660828220859,8.5061162596961
1942-04-30,7.84,0.68,1.02,16.1,2.4625,124.30612173913,10.781653416149,16.172480124224,8.5442557075883
1942-03-31,8.18,0.69,1.04,16.0,2.4616666666667,130.507554375,11.0085834375,16.5926475,9.003426617761
1942-02-28,8.65,0.696667,1.08,15.8,2.4608333333333,139.75306803797,11.255647474082,17.448937974684,9.6802555917494
1942-01-31,8.93,0.703333,1.12,15.7,2.46,145.19582770701,11.435724198057,18.210450955414,10.101686431929
1941-12-31,8.76,0.71,1.16,15.5,2.4175,144.26957032258,11.693081612903,19.104189677419,10.086593309918
1941-11-30,9.37,0.706667,1.17,15.4,2.375,155.31778928571,11.713762668214,19.394003571429,10.911668685917
1941-10-31,9.83,0.703333,1.18,15.3,2.3325,164.00776764706,11.734697379706,19.687605882353,11.577814956574
1941-09-30,10.24,0.7,1.19,15.1,2.29,173.11126887417,11.833778145695,20.117422847682,12.279729272093
1941-08-31,10.21,0.696667,1.15667,14.9,2.2475,174.92094060403,11.93551879802,19.816435295638,12.463173720388
1941-07-31,10.26,0.693333,1.12333,14.7,2.205,178.1690877551,12.040010538061,19.507083952041,12.74499627792
1941-06-30,9.76,0.69,1.09,14.7,2.1625,169.48638367347,11.982131632653,18.928294897959,12.164306590628
1941-05-31,9.43,0.686667,1.08,14.4,2.12,167.167378125,12.172674659063,19.1453625,12.037206512482
1941-04-30,9.64,0.683333,1.07,14.3,2.0775,172.08512307692,12.198282511154,19.100734615385,12.429370389221
1941-03-31,9.95,0.68,1.06,14.2,2.035,178.86981866197,12.224269014085,19.055478169014,12.955719822063
1941-02-28,9.89,0.676667,1.05667,14.1,1.9925,179.05213723404,12.250624119894,19.130335879787,13.002943303402
1941-01-31,10.55,0.673333,1.05333,14.1,1.95,191.00101595745,12.190264177979,19.069867311702,13.904158267951
1940-12-31,10.53,0.67,1.05,14.1,1.9716666666667,190.6389287234,12.129922340426,19.009579787234,13.908426122354
1940-11-30,10.98,0.67,1.06,14.0,1.9933333333333,200.20579071429,12.216564642857,19.327699285714,14.636689248764
1940-10-31,10.73,0.67,1.07,14.0,2.015,195.64737107143,12.216564642857,19.510036071429,14.328290323105
1940-09-30,10.63,0.67,1.08,14.0,2.0366666666667,193.82400321429,12.216564642857,19.692372857143,14.214842598621
1940-08-31,10.2,0.663333,1.06667,14.0,2.0583333333333,185.98352142857,12.095000707821,19.449317921786,13.649399392392
1940-07-31,9.99,0.656667,1.05333,14.0,2.08,182.15444892857,11.973455006464,19.206080649643,13.36988476321
1940-06-30,9.67,0.65,1.04,14.1,2.1016666666667,175.06917765957,11.767835106383,18.828536170213,12.843765598269
1940-05-31,10.58,0.643333,1.02333,14.0,2.1233333333333,192.91231928571,11.730327136393,18.6590702925,14.138747694801
1940-04-30,12.27,0.636667,1.00667,14.0,2.145,223.72723607143,11.608781435036,18.3552972075,16.370988707129
1940-03-31,12.15,0.63,0.99,14.0,2.1666666666667,221.53919464286,11.4872175,18.051341785714,16.172906305308
1940-02-29,12.22,0.626667,0.96,14.0,2.1883333333333,222.81555214286,11.426444649321,17.504331428571,16.216119847731
1940-01-31,12.3,0.623333,0.93,13.9,2.21,225.88773021583,11.447420856799,17.07931618705,16.378480342614
1939-12-31,12.37,0.62,0.9,14.0,2.2225,225.55060392857,11.304880714286,16.410310714286,16.280412901284
1939-11-30,12.67,0.6,0.87,14.0,2.235,231.0207075,10.940207142857,15.863300357143,16.599238509947
1939-10-31,12.9,0.58,0.84,14.0,2.2475,235.21445357143,10.575533571429,15.31629,16.821204806266
1939-09-30,12.77,0.56,0.81,14.1,2.26,231.19269893617,10.138442553191,14.664532978723,16.452835577061
1939-08-31,11.54,0.55,0.793333,13.8,2.2725,213.4661673913,10.173864130435,14.675022094891,15.120082343334
1939-07-31,11.71,0.54,0.776667,13.8,2.285,216.61081630435,9.9888847826087,14.366735513804,15.27095259857
1939-06-30,11.43,0.53,0.76,13.8,2.2975,211.43139456522,9.8039054347826,14.058430434783,14.83382892149
1939-05-31,11.23,0.526667,0.743333,13.8,2.31,207.7318076087,9.7422518181522,13.750125355761,14.502929499658
1939-04-30,10.83,0.523333,0.726667,13.8,2.3225,200.33263369565,9.680579703587,13.441838774674,13.916994579812
1939-03-31,12.39,0.52,0.71,13.9,2.335,227.54056726619,9.5497251798561,13.039047841727,15.729223743214
1939-02-28,12.4,0.516667,0.686667,13.9,2.3475,227.72421582734,9.4885151144245,12.610540653993,15.664696928955
1939-01-31,12.5,0.513333,0.663333,14.0,2.36,227.92098214286,9.3599489221071,12.095000707821,15.599634410919
1938-12-31,12.69,0.51,0.64,14.0,2.3766666666667,231.38538107143,9.2991760714286,11.669554285714,15.756484438994
1938-11-30,13.07,0.56,0.633333,14.0,2.3933333333333,238.31417892857,10.21086,11.547990350679,16.149571800716
1938-10-31,13.06,0.61,0.626667,14.0,2.41,238.13184214286,11.122543928571,11.426444649321,16.061147643333
1938-09-30,11.75,0.66,0.62,14.1,2.4266666666667,212.72625,11.948878723404,11.224704255319,14.28233050864
1938-08-31,12.31,0.686667,0.67,14.1,2.4433333333333,222.86469255319,12.431667736915,12.129922340426,14.903588512604
1938-07-31,12.24,0.713333,0.72,14.1,2.46,221.59738723404,12.914438646064,13.035140425532,14.770328017492
1938-06-30,10.21,0.74,0.77,14.1,2.4766666666667,184.84553297872,13.397227659574,13.940358510638,12.288966307788
1938-05-31,9.98,0.753333,0.836667,14.1,2.4933333333333,180.68152978723,13.638613114149,15.147321992234,11.992275930546
1938-04-30,9.89,0.766667,0.903333,14.2,2.51,177.79120669014,13.782270076796,16.2390964725,11.789517720684
1938-03-31,10.31,0.78,0.97,14.1,2.5266666666667,186.65596914894,14.12140212766,17.561230851064,12.377286234698
1938-02-28,11.04,0.786667,1.02333,14.1,2.5433333333333,199.87215319149,14.242103907128,18.526736460638,13.263076236461
1938-01-31,11.31,0.793333,1.07667,14.2,2.56,203.31835669014,14.26164119081,19.355152528521,13.511461918562
1937-12-31,11.02,0.8,1.13,14.4,2.57,195.35360625,14.18175,20.031721875,13.008483033706
1937-11-30,11.2,0.79,1.16,14.5,2.58,197.17522758621,13.907895517241,20.42172,13.158119166486
1937-10-31,12.28,0.78,1.19,14.6,2.59,214.70780958904,13.637792465753,20.806375684932,14.361659574753
1937-09-30,14.37,0.77,1.22,14.6,2.6,251.25009965753,13.462948972603,21.330906164384,16.847882862706
1937-08-31,16.74,0.793333,1.20333,14.5,2.61,294.70654551724,13.966572752379,21.184541661724,19.806982577381
1937-07-31,16.57,0.816667,1.18667,14.5,2.62,291.71370724138,14.377366213138,20.89124351069,19.646723279608
1937-06-30,15.64,0.84,1.17,14.4,2.63,277.2532125,14.8908375,20.740809375,18.711659960365
1937-05-31,16.25,0.81,1.15,14.4,2.64,288.066796875,14.359021875,20.386265625,19.474174686572
1937-04-30,17.01,0.78,1.13,14.3,2.65,303.64812692308,13.9239,20.171803846154,20.556579457433
1937-03-31,18.09,0.75,1.11,14.2,2.66,325.20150950704,13.482649647887,19.954321478873,22.042197016051
1937-02-28,18.11,0.74,1.08,14.1,2.67,327.86999042553,13.397227659574,19.552710638298,22.244221552805
1937-01-31,17.59,0.73,1.05,14.1,2.68,318.45572234043,13.216184042553,19.009579787234,21.618741582954
1936-12-31,17.06,0.72,1.02,14.0,2.6775,311.06655642857,13.128248571429,18.598352142857,21.125663548155
1936-11-30,17.36,0.683333,0.993333,14.0,2.675,316.53666,12.45967427925,18.112114636393,21.499765341024
1936-10-31,16.89,0.646667,0.966667,14.0,2.6725,307.96683107143,11.79111822075,17.625895363607,20.913091852533
1936-09-30,16.05,0.61,0.94,14.0,2.67,292.65054107143,11.122543928571,17.139657857143,19.862024243288
1936-08-31,15.87,0.59,0.92,14.0,2.6675,289.36847892857,10.757870357143,16.774984285714,19.623060162984
1936-07-31,15.56,0.57,0.9,13.9,2.665,285.75716115108,10.467967985612,16.528370503597,19.360464512319
1936-06-30,14.69,0.55,0.88,13.8,2.6625,271.73466195652,10.173864130435,16.278182608696,18.393001065831
1936-05-31,14.09,0.533333,0.85,13.7,2.66,262.53835291971,9.9375704313504,15.838012773723,17.750192519329
1936-04-30,14.88,0.516667,0.82,13.7,2.6575,277.25838832117,9.6270335832482,15.279024087591,18.718999665151
1936-03-31,14.86,0.5,0.79,13.7,2.655,276.88572919708,9.3164781021898,14.72003540146,18.660478203926
1936-02-29,14.55,0.49,0.78,13.8,2.6525,269.14495108696,9.0639880434783,14.428389130435,18.104536459518
1936-01-31,13.76,0.48,0.77,13.8,2.65,254.5315826087,8.8790086956522,14.243409782609,17.087359845997
1935-12-31,13.04,0.47,0.76,13.8,2.6616666666667,241.21306956522,8.6940293478261,14.058430434783,16.159192714615
1935-11-30,13.04,0.46,0.76,13.8,2.6733333333333,241.21306956522,8.50905,14.058430434783,16.129605163251
1935-10-31,11.92,0.45,0.76,13.7,2.685,222.1048379562,8.3848302919708,14.161046715328,14.826232627114
1935-09-30,11.61,0.44,0.76,13.7,2.6966666666667,216.32862153285,8.198500729927,14.161046715328,14.418891702707
1935-08-31,11.37,0.44,0.776667,13.7,2.7083333333333,211.8567120438,8.198500729927,14.471602196387,14.105056846669
1935-07-31,10.65,0.44,0.793333,13.7,2.72,198.44098357664,8.198500729927,14.782139044489,13.202137936511
1935-06-30,10.12,0.44,0.81,13.7,2.7316666666667,188.56551678832,8.198500729927,15.092694525547,12.539519324444
1935-05-31,9.75,0.443333,0.783333,13.8,2.7433333333333,180.35486413043,8.2007449209783,14.490042747065,11.98557668348
1935-04-30,9.04,0.446667,0.756667,13.8,2.755,167.22133043478,8.2624170355435,13.996776818152,11.10421020715
1935-03-31,8.41,0.45,0.73,13.7,2.7666666666667,156.70316167883,8.3848302919708,13.602058029197,10.39827240479
1935-02-28,8.98,0.45,0.65,13.7,2.7783333333333,167.32394671533,8.3848302919708,12.111421532847,11.087812159056
1935-01-31,9.26,0.45,0.57,13.6,2.79,173.80985955882,8.4464834558824,10.698879044118,11.495907968202
1934-12-31,9.26,0.45,0.49,13.4,2.8175,176.40403656716,8.5725503731343,9.3345548507463,11.639337566476
1934-11-30,9.2,0.4492,0.4858,13.5,2.845,173.9628,8.4939228,9.1859922,11.448808690206
1934-10-31,8.95,0.4483,0.4817,13.5,2.8725,169.23555,8.4769047,9.1084653,11.108352605352
1934-09-30,8.88,0.4475,0.4775,13.6,2.9,166.67727352941,8.3995585477941,8.9626574448529,10.909954083289
1934-08-31,9.1,0.4467,0.4733,13.4,2.9275,173.35601865672,8.5096850037313,9.0164179813433,11.315025981829
1934-07-31,9.47,0.4458,0.4692,13.4,2.955,180.40456007463,8.4925399029851,8.9383125223881,11.741524229318
1934-06-30,9.94,0.445,0.465,13.4,2.9825,189.35811268657,8.4772998134328,8.8583020522388,12.287726483952
1934-05-31,9.81,0.4442,0.4608,13.3,3.01,188.28672293233,8.5256842330827,8.8442937744361,12.181583235024
1934-04-30,10.92,0.4433,0.4567,13.3,3.0375,209.59133684211,8.5084102218045,8.765601056391,13.51838928449
1934-03-31,10.74,0.4425,0.4525,13.3,3.065,206.13653458647,8.4930555451128,8.6849890037594,13.25453762974
1934-02-28,11.32,0.4417,0.4483,13.3,3.0925,217.26867518797,8.4777008684211,8.6043769511278,13.926922904274
1934-01-31,10.54,0.4408,0.4442,13.2,3.12,203.830425,8.524521,8.59027275,13.025119828332
1933-12-31,9.97,0.44,0.44,13.2,3.1358333333333,192.8073375,8.50905,8.50905,12.281801622601
1933-11-30,9.78,0.445,0.4375,13.2,3.1516666666667,189.132975,8.60574375,8.460703125,12.01176619339
1933-10-31,9.55,0.45,0.435,13.2,3.1675,184.6850625,8.7024375,8.41235625,11.696253568144
1933-09-30,10.58,0.455,0.4325,13.2,3.1833333333333,204.603975,8.79913125,8.364009375,12.922920614886
1933-08-31,10.67,0.46,0.43,13.2,3.1991666666667,206.3444625,8.895825,8.3156625,12.999527050368
1933-07-31,11.23,0.465,0.4275,13.1,3.215,218.83198053435,9.0611639312977,8.3304249045802,13.754304493875
1933-06-30,10.39,0.47,0.425,12.7,3.2308333333333,208.84022716535,9.447055511811,8.5425501968504,13.09887551727
1933-05-31,8.87,0.475,0.4225,12.6,3.2466666666667,179.70303214286,9.6233303571429,8.5596991071429,11.249651251932
1933-04-30,6.89,0.48,0.42,12.6,3.2625,139.58893928571,9.7246285714286,8.50905,8.7231016460681
1933-03-31,6.23,0.485,0.4175,12.6,3.2783333333333,126.217575,9.8259267857143,8.4584008928571,7.8746813229432
1933-02-28,6.25,0.49,0.415,12.7,3.2941666666667,125.62573818898,9.8490578740157,8.341549015748,7.8260517513166
1933-01-31,7.09,0.495,0.4125,12.9,3.31,140.30038255814,9.795301744186,8.1627514534884,8.7280461628135
1932-12-31,6.82,0.5,0.41,13.1,3.3408333333333,132.89707099237,9.7431870229008,7.9894133587786,8.2570739991007
1932-11-30,7.05,0.5267,0.4267,13.2,3.3716666666667,136.3381875,10.185719625,8.251844625,8.4633095671229
1932-10-31,7.12,0.5533,0.4433,13.3,3.4025,136.65662255639,10.619678266917,8.5084102218045,8.4786066076891
1932-09-30,8.26,0.58,0.46,13.4,3.4333333333333,157.35392462687,11.049064925373,8.7630514925373,9.7611685640637
1932-08-31,7.53,0.6067,0.4767,13.5,3.4641666666667,142.38477,11.4720903,9.0139203,8.8346532051812
1932-07-31,5.01,0.6333,0.4933,13.6,3.495,94.037515808824,11.887017716912,9.2592228639706,5.8387636718512
1932-06-30,4.77,0.66,0.51,13.6,3.5258333333333,89.532724632353,12.388175735294,9.57268125,5.565059371529
1932-05-31,5.51,0.6867,0.5267,13.7,3.5566666666667,102.66758868613,12.795251025547,9.8139780328467,6.3908572898814
1932-04-30,6.28,0.7133,0.5433,13.9,3.5875,115.33129640288,13.099651866906,9.9776263273381,7.1922331961155
1932-03-31,8.26,0.74,0.56,14.0,3.6183333333333,150.610185,13.492922142857,10.21086,9.4130650280122
1932-02-29,8.23,0.7667,0.5767,14.1,3.6491666666667,148.99889680851,13.880614117021,10.440785393617,9.3369322510084
1932-01-31,8.3,0.7933,0.5933,14.3,3.68,148.16457692308,14.161320346154,10.591089576923,9.3124064551778
1931-12-31,8.44,0.82,0.61,14.6,3.6516666666667,147.56790821918,14.337166438356,10.665453082192,9.3060328679683
1931-11-30,10.39,0.8333,0.64,14.7,3.6233333333333,180.42659081633,14.470594622449,11.11386122449,11.415600295645
1931-10-31,10.25,0.8467,0.67,14.9,3.595,175.60623322148,14.505931479866,11.478651342282,11.145926407661
1931-09-30,11.83,0.86,0.7,15.0,3.5666666666667,201.324123,14.635566,11.91267,12.817745261107
1931-08-31,13.9,0.8733,0.73,15.1,3.5383333333333,234.98502317881,14.763483506623,12.340940066225,15.006276602887
1931-07-31,14.33,0.8867,0.76,15.1,3.51,242.25434403974,14.990015831126,12.848101986755,15.516750095516
1931-06-30,13.87,0.9,0.79,15.1,3.4816666666667,234.47786125828,15.214857615894,13.355263907285,15.062476074643
1931-05-31,14.33,0.9133,0.82,15.3,3.4533333333333,239.08762058824,15.237873264706,13.681217647059,15.40153999911
1931-04-30,15.86,0.9267,0.85,15.5,3.425,261.20038645161,15.261941874194,13.998759677419,16.87231533161
1931-03-31,17.53,0.94,0.88,15.6,3.3966666666667,286.85316634615,15.381744230769,14.399930769231,18.579561032791
1931-02-28,17.2,0.9533,0.91,15.7,3.3683333333333,279.66049681529,15.500020442675,14.795991401274,18.161492436976
1931-01-31,15.98,0.9667,0.94,15.9,3.34,256.55588490566,15.520186103774,15.091522641509,16.705478731548
1930-12-31,15.51,0.98,0.97,16.1,3.3358333333333,245.91683012422,15.538265217391,15.379711490683,16.055001856531
1930-11-30,16.62,0.9792,1.023,16.4,3.3316666666667,258.69587378049,15.241576390244,15.923338079268,16.939711377775
1930-10-31,17.92,0.9783,1.077,16.5,3.3275,277.24032,15.1352793,16.662267,18.214870154659
1930-09-30,20.78,0.9775,1.13,16.6,3.3233333333333,319.55070903614,15.031800677711,17.376915361446,21.072581788447
1930-08-31,20.79,0.9767,1.183,16.5,3.3191666666667,321.64209,15.1105257,18.302193,21.300602241118
1930-07-31,21.06,0.9758,1.237,16.6,3.315,323.85649337349,15.005658415663,19.022340090361,21.548797592547
1930-06-30,21.52,0.975,1.29,16.8,3.3108333333333,326.99063571429,14.814863839286,19.601204464286,21.866899333389
1930-05-31,23.94,0.9742,1.343,16.9,3.3066666666667,361.60945029586,14.715118065089,20.285776597633,24.309760633908
1930-04-30,25.46,0.9733,1.397,17.0,3.3025,382.30661117647,14.615044173529,20.977310911765,25.843436862018
1930-03-31,23.94,0.9725,1.45,16.9,3.2983333333333,361.60945029586,14.689439866864,21.90199260355,24.586607792669
1930-02-28,23.07,0.9717,1.503,17.0,3.2941666666667,346.41844147059,14.591018620588,22.569003794118,23.697117749336
1930-01-31,21.71,0.9708,1.557,17.1,3.29,324.09030789474,14.492255684211,23.243141842105,22.310724294337
1929-12-31,21.4,0.97,1.61,17.2,3.3158333333333,317.60523837209,14.396125290698,23.894599709302,22.007373176418
1929-11-30,20.58,0.96,1.591,17.3,3.3416666666667,303.66979595376,14.165354913295,23.476124653179,21.171036000097
1929-10-31,27.99,0.95,1.572,17.3,3.3675,413.00862919075,14.017799132948,23.19576867052,28.961067164355
1929-09-30,31.3,0.94,1.552,17.3,3.3933333333333,461.84959248555,13.870243352601,22.900657109827,32.563788598777
1929-08-31,30.1,0.93,1.533,17.3,3.4191666666667,444.14289884393,13.722687572254,22.620301127168,31.480313247173
1929-07-31,28.48,0.92,1.514,17.3,3.445,420.23886242775,13.575131791908,22.339945144509,29.933289406842
1929-06-30,26.15,0.91,1.495,17.1,3.4708333333333,390.37132894737,13.584623684211,22.317596052632,27.935467830289
1929-05-31,25.66,0.9,1.476,17.0,3.4966666666667,385.30980529412,13.514373529412,22.163572588235,27.698586875008
1929-04-30,25.28,0.89,1.457,16.9,3.5225,381.84991242604,13.443292011834,22.007726360947,27.568454472898
1929-03-31,25.43,0.88,1.438,17.0,3.5483333333333,381.85613205882,13.214054117647,21.592965705882,27.675748437862
1929-02-28,24.99,0.87,1.418,17.1,3.5741666666667,373.05466578947,12.987497368421,21.168127894737,27.131672798247
1929-01-31,24.86,0.86,1.399,17.1,3.6,371.11400526316,12.838215789474,20.884492894737,27.083199620833
1928-12-31,23.15,0.85,1.38,17.1,3.5775,345.58685526316,12.688934210526,20.600857894737,25.301591027426
1928-11-30,23.06,0.8433,1.357,17.2,3.555,342.24190639535,12.51572418314,20.139734040698,25.12198457111
1928-10-31,21.6,0.8367,1.335,17.2,3.5325,320.57351162791,12.417771165698,19.813223982558,23.578344239585
1928-09-30,21.17,0.83,1.312,17.3,3.51,312.37558699422,12.247129768786,19.359318381503,23.004649446159
1928-08-31,19.78,0.8233,1.29,17.1,3.4875,295.27896315789,12.290352394737,19.257323684211,21.762131502579
1928-07-31,19.16,0.8167,1.268,17.1,3.465,286.02350526316,12.191826552632,18.928904210526,21.081905435297
1928-06-30,19.02,0.81,1.245,17.1,3.4425,283.93356315789,12.091807894737,18.585556578947,20.913421576867
1928-05-31,20.0,0.8033,1.222,17.2,3.42,296.8273255814,11.922069531977,18.136149593023,21.83273217874
1928-04-30,19.4,0.7967,1.2,17.1,3.3975,289.60626315789,11.893263394737,17.913789473684,21.257909249487
1928-03-31,18.25,0.79,1.177,17.1,3.375,272.43888157895,11.793244736842,17.570441842105,19.943417799065
1928-02-29,17.32,0.7833,1.155,17.1,3.3525,258.55569473684,11.693226078947,17.242022368421,18.868850519584
1928-01-31,17.53,0.7767,1.133,17.3,3.33,258.66528294798,11.460657459538,16.718069913295,18.806128571701
1927-12-31,17.46,0.77,1.11,17.3,3.3308333333333,257.63239248555,11.361795086705,16.378691618497,18.646624021403
1927-11-30,17.06,0.7633,1.121,17.3,3.3316666666667,251.73016127168,11.262932713873,16.541002976879,18.131301434952
1927-10-31,16.68,0.7567,1.132,17.4,3.3325,244.70854137931,11.101376094828,16.607318275862,17.537237852261
1927-09-30,16.94,0.75,1.143,17.3,3.3333333333333,249.95949190751,11.066683526012,16.865625693642,17.818723713516
1927-08-31,16.03,0.7433,1.153,17.2,3.3341666666667,237.90710145349,11.031587555233,17.112095319767,16.862861852764
1927-07-31,15.22,0.7367,1.164,17.3,3.335,224.57989768786,10.87043433815,17.17549283237,15.820802594478
1927-06-30,14.89,0.73,1.175,17.6,3.3358333333333,215.965490625,10.587965625,17.0422734375,15.120333481748
1927-05-31,14.7,0.7233,1.186,17.4,3.3366666666667,215.66040517241,10.611372181034,17.399540172414,15.002347055737
1927-04-30,14.21,0.7167,1.197,17.3,3.3375,209.67676387283,10.575322777457,17.662426907514,14.488222209157
1927-03-31,13.87,0.71,1.208,17.3,3.3383333333333,204.65986734104,10.476460404624,17.824738265896,14.033257507605
1927-02-28,13.66,0.7033,1.218,17.4,3.3391666666667,200.40279827586,10.317956663793,17.869005,13.633966132216
1927-01-31,13.4,0.6967,1.229,17.5,3.34,195.46503428571,10.162723088571,17.927352771429,13.185930628678
1926-12-31,13.49,0.69,1.24,17.7,3.3683333333333,194.55438050847,9.9512618644068,17.883427118644,13.009052728993
1926-11-30,13.19,0.6825,1.241,17.7,3.3966666666667,190.22774491525,9.8430959745763,17.897849237288,12.615251212344
1926-10-31,13.02,0.675,1.242,17.6,3.425,188.84289375,9.7902421875,18.014045625,12.426517521583
1926-09-30,13.32,0.6675,1.242,17.5,3.4533333333333,194.29807885714,9.7367843571429,18.116983028571,12.692614823345
1926-08-31,13.12,0.66,1.243,17.4,3.4816666666667,192.48057931034,9.6827120689655,18.235774396552,12.488808219522
1926-07-31,12.62,0.6525,1.244,17.5,3.51,184.08721885714,9.5179802142857,18.146156914286,11.869694058481
1926-06-30,12.11,0.645,1.245,17.7,3.5383333333333,174.65185677966,9.3022665254237,17.955537711864,11.19797974023
1926-05-31,11.56,0.6375,1.246,17.8,3.5666666666667,165.78306404494,9.1424483848315,17.869005,10.575158463806
1926-04-30,11.48,0.63,1.247,17.9,3.595,163.71602346369,8.9844159217877,17.783439134078,10.395587685955
1926-03-31,11.81,0.6225,1.248,17.8,3.6233333333333,169.36833792135,8.9273319522472,17.897687191011,10.712352062732
1926-02-28,12.67,0.615,1.248,17.9,3.6516666666667,180.68658687151,8.7705012569832,17.797700111732,11.389435672748
1926-01-31,12.65,0.6075,1.249,17.9,3.68,180.40136731844,8.663543924581,17.811961089385,11.340966188506
1925-12-31,12.46,0.6,1.25,17.9,3.695,177.69178156425,8.5565865921788,17.826222067039,11.147365239137
1925-11-30,12.26,0.5958,1.223,18.0,3.71,173.868255,8.44948665,17.34428025,10.886317440308
1925-10-31,11.89,0.5917,1.197,17.7,3.725,171.47899067797,8.5335676016949,17.263276016949,10.718495997023
1925-09-30,11.51,0.5875,1.17,17.7,3.74,165.99858559322,8.4729947033898,16.873878813559,10.359247611349
1925-08-31,11.25,0.5833,1.143,17.7,3.755,162.24883474576,8.4124218050847,16.484481610169,10.110918458489
1925-07-31,11.1,0.5792,1.117,17.7,3.77,160.08551694915,8.3532911186441,16.109506525424,9.9639938917878
1925-06-30,10.8,0.575,1.09,17.5,3.785,157.53898285714,8.3874921428571,15.899767714286,9.7963861804506
1925-05-31,10.61,0.5708,1.063,17.3,3.8,156.55668294798,8.4224839421965,15.685179450867,9.7290076940213
1925-04-30,10.28,0.5667,1.037,17.2,3.815,152.56924534884,8.4106022703488,15.390496831395,9.4765667879031
1925-03-31,10.39,0.5625,1.01,17.3,3.83,153.31045578035,8.3000126445087,14.903133815029,9.51853753881
1925-02-28,10.67,0.5583,0.9833,17.2,3.845,158.35737819767,8.2859347936047,14.593515462209,9.8308047228196
1925-01-31,10.58,0.5542,0.9567,17.3,3.86,156.11401560694,8.1775413468208,14.11666150578,9.692618852255
1924-12-31,10.16,0.55,0.93,17.3,3.8766666666667,149.91667283237,8.1155679190751,13.722687572254,9.3106396804164
1924-11-30,9.64,0.5483,0.9342,17.2,3.8933333333333,143.07077093023,8.137521130814,13.864804377907,8.888327361251
1924-10-31,9.13,0.5467,0.9383,17.2,3.91,135.50167412791,8.1137749447674,13.925653979651,8.4194910358724
1924-09-30,9.25,0.545,0.9425,17.1,3.9266666666667,138.08546052632,8.1358460526316,14.069788815789,8.5816703752091
1924-08-31,9.34,0.5433,0.9467,17.0,3.9433333333333,140.24916529412,8.1581768205882,14.215619355882,8.7174183085483
1924-07-31,9.03,0.5417,0.9508,17.1,3.96,134.80126578947,8.0865831315789,14.193692526316,8.3777121399718
1924-06-30,8.63,0.54,0.955,17.0,3.9766666666667,129.58782617647,8.1086241176471,14.340251911765,8.0516769463966
1924-05-31,8.47,0.5383,0.9592,17.0,3.9933333333333,127.18527088235,8.0830969676471,14.403318988235,7.8996983306653
1924-04-30,8.5,0.5367,0.9633,17.0,4.01,127.63575,8.0590714147059,14.464884467647,7.923620348328
1924-03-31,8.7,0.535,0.9675,17.1,4.0266666666667,129.87497368421,7.9865644736842,14.442992763158,8.0580770441161
1924-02-29,8.87,0.5333,0.9717,17.2,4.0433333333333,131.64291889535,7.9149006366279,14.421355613372,8.1620662208504
